epoch_number,epoch_date,pool_name,pool_type,pool_votes,pool_votes_total,pool_vote_pct,fees_bribes_usd,fees_usd,bribes_usd,bribe_tokens,fees_token0_usd,token0,fees_token1_usd,token1,aero_usd,pool_address,voter_address,actual_votes_total,actual_votes,actual_vote_pct,actual_earnings_usd,prop_bc5_votes,prop_bc5_vote_pct,prop_bc5_earnings_usd,opt_10bc_votes,opt_10bc_vote_pct,opt_10bc_earnings_usd,opt_10_votes,opt_10_vote_pct,opt_10_earnings_usd
89,"2025-05-08","CL200-AERO/cbBTC","aero",7724461.992245063,774666515.7134846,0.9971,30264.67,27010.95,3253.72,AERO,14025.59,"AERO",12985.37,"cbBTC",0.7230486594,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","CL100-ZORA/USDC","new",7559681.789034438,774666515.7134846,0.9759,32218.42,32032.83,185.59,ZORA;USDC,16067.94,"ZORA",15964.9,"USDC",0.7230486594,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,372296.11,9.8564,1512.21
89,"2025-05-08","CL200-CLANKER/WETH","other",7471618.58682718,774666515.7134846,0.9645,33284.04,33284.04,0,,16808.22,"CLANKER",16475.82,"WETH",0.7230486594,"0xd23FE2DB317e1A96454a2D1c7e8fc0DbF19BB000","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,543371.38,14.3856,2256.47
89,"2025-05-08","CL200-WETH/uSUI","other",7387460.985680947,774666515.7134846,0.9536,32718.83,28814.37,3904.46,AERO,14778.97,"WETH",14035.4,"uSUI",0.7230486594,"0x5C45b0F48c326f79b56709d8F63CE2beE7697106","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,514303.86,13.6160,2129.58
89,"2025-05-08","vAMM-WETH/USDC","bluechip",6959469.343380678,774666515.7134846,0.8984,20511.69,20511.69,0,,11989.1,"WETH",8522.59,"USDC",0.7230486594,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","CL200-WETH/AAVE","other",6633242.66894934,774666515.7134846,0.8563,28109.04,28109.04,0,,15664.58,"WETH",12444.46,"AAVE",0.7230486594,"0x4a79B0168296c0eF7b8F314973B82aD406a29f1B","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,306822.81,8.1230,1242.71
89,"2025-05-08","CL200-WETH/doginme","other",6574458.457337675,774666515.7134846,0.8487,26397.46,17720.88,8676.58,AERO,7183.16,"WETH",10537.73,"doginme",0.7230486594,"0x088c39ee29fC30DF8Adc394e9f7dEa33E3A26507","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","CL50-EURC/USDC","stablecoin",6208978.108830279,774666515.7134846,0.8015,19320.17,13726.26,5593.91,EURC;???,6691.8,"EURC",7034.46,"USDC",0.7230486594,"0xE846373C1a92B167b4E9cd5d8E4d6B1Db9E90EC7","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","CL200-WETH/TOSHI","other",5921902.337022743,774666515.7134846,0.7644,22844.01,15539,7305.01,TOSHI;AERO,6556.07,"WETH",8982.92,"TOSHI",0.7230486594,"0x74E4c08Bb50619b70550733D32b7e60424E9628e","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","vAMM-WETH/CHAMP","other",5862290.05697425,774666515.7134846,0.7568,23924.69,1765.07,22159.62,CHAMP,830.03,"WETH",935.04,"CHAMP",0.7230486594,"0x26029Ed89A19B919b5698F10cf776a4f4AEA1529","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","vAMM-WETH/OX","other",5852369.940791096,774666515.7134846,0.7555,25252.31,6696.03,18556.28,OX,4566.52,"WETH",2129.52,"OX",0.7230486594,"0xe140c5930889c4064A3d11b17Bb04fE7224a5CDC","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,326286.68,8.6383,1333.54
89,"2025-05-08","vAMM-cbBTC/CHAMP","other",5841311.291747791,774666515.7134846,0.754,23864.75,1705.13,22159.62,CHAMP,865.68,"cbBTC",839.45,"CHAMP",0.7230486594,"0x32450CEBe156B2Ca77Dd517e0182409d89b723Ff","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,159517.53,4.2232,634.39
89,"2025-05-08","sAMM-WETH/msETH","bluechip",5816460.135240205,774666515.7134846,0.7508,23046.9,548.04,22498.86,USDC,548.04,"WETH",0,"msETH",0.7230486594,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,91931.08,2.4338,358.60,231584.98,6.1311,882.49,0.00,0.0000,0.00
89,"2025-05-08","CL2000-USDC/AERO","aero",5511538.763658766,774666515.7134846,0.7115,20228.38,20222.81,5.57,AERO,8731.81,"USDC",11491,"AERO",0.7230486594,"0xBE00fF35AF70E8415D0eB605a286D8A45466A4c1","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
89,"2025-05-08","CL100-VIRTUAL/WETH","other",5447452.597627766,774666515.7134846,0.7032,23054.68,21319.36,1735.32,AERO,9803.35,"VIRTUAL",11516.01,"WETH",0.7230486594,"0x3f0296BF652e19bca772EC3dF08b32732F93014A","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,248336.47,6.5746,1005.18
89,"2025-05-08","CL200-USDC/KLIMA","other",0,774666515.7134846,0,0,0,0,,0,"USDC",0,"KLIMA",0.7230486594,"0x2db199a5d0effae36236e13fdb62aa43eb3e14ec","0xa79cd47655156b299762dfe92a67980805ce5a31",3777199.09,3777199.09,100.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL100-WETH/USDC","bluechip",140707584.37353736,770003402.1680515,18.2736,463675.94,463675.77,0.17,WETH,230339.2,"WETH",233336.57,"USDC",0.6126775033,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,1816326.59,48.0919,5909.09,1014733.50,26.8677,3319.93,0.00,0.0000,0.00
88,"2025-05-01","vAMM-USDC/AERO","aero",71840354.9811221,770003402.1680515,9.3299,159810.18,159809.23,0.95,AERO,81539.38,"USDC",78269.85,"AERO",0.6126775033,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL100-USDC/cbBTC","bluechip",65868044.32545223,770003402.1680515,8.5543,221236.16,221235.75,0.41,cbBTC,107687.13,"USDC",113548.62,"cbBTC",0.6126775033,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,866633.54,22.9463,2873.03,1110800.48,29.4113,3669.06,0.00,0.0000,0.00
88,"2025-05-01","CL100-WETH/cbBTC","bluechip",57192040.6613079,770003402.1680515,7.4275,192609.4,192609.27,0.13,AERO,97220.94,"WETH",95388.33,"cbBTC",0.6126775033,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,754495.85,19.9772,2507.88,1042244.40,27.5961,3447.21,0.00,0.0000,0.00
88,"2025-05-01","CL200-VIRTUAL/WETH","other",45212521.911660515,770003402.1680515,5.8717,151843.23,151690.06,153.17,AERO,77947.26,"VIRTUAL",73742.8,"WETH",0.6126775033,"0xC200F21EfE67c7F41B81A854c26F9cdA80593065","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL1-WETH/superOETHb","bluechip",18626185.7603244,770003402.1680515,2.419,61982.83,102.4,61880.43,AERO,27.12,"WETH",75.28,"superOETHb",0.6126775033,"0x6446021F4E396dA3df4235C62537431372195D38","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,242801.17,6.4288,797.58,226354.55,5.9933,744.20,0.00,0.0000,0.00
88,"2025-05-01","vAMM-VIRTUAL/WETH","other",18584810.873994283,770003402.1680515,2.4136,63321.02,63321.02,0,,29837.17,"VIRTUAL",33483.85,"WETH",0.6126775033,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-WETH/VVV","other",16569351.08740075,770003402.1680515,2.1519,56806.62,32288.7,24517.92,VVV,16296.66,"WETH",15992.04,"VVV",0.6126775033,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL200-WETH/AIXBT","other",15971580.88072369,770003402.1680515,2.0742,54758.8,54758.8,0,,27110.7,"WETH",27648.11,"AIXBT",0.6126775033,"0x22A52bB644f855ebD5ca2edB643FF70222D70C31","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-VIRTUAL/cbBTC","other",14684517.70129057,770003402.1680515,1.9071,51804.58,51804.58,0,,27305.65,"VIRTUAL",24498.93,"cbBTC",0.6126775033,"0xb909F567c5c2Bb1A4271349708CC4637D7318b4A","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,593317.33,15.7096,2011.84
88,"2025-05-01","CL100-ZORA/USDC","new",14064707.173754267,770003402.1680515,1.8266,46555.23,46555.23,0,,15724.88,"ZORA",30830.35,"USDC",0.6126775033,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-WETH/WELL","other",13557817.24873057,770003402.1680515,1.7607,27575.15,23367.18,4207.97,WELL,14031.33,"WETH",9335.85,"WELL",0.6126775033,"0x89D0F320ac73dd7d9513FFC5bc58D1161452a657","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL2000-USDC/cbBTC","bluechip",12180655.405543702,770003402.1680515,1.5819,17891.8,17125.95,765.85,AERO;???,8439.08,"USDC",8686.87,"cbBTC",0.6126775033,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL200-WETH/uSUI","other",10246776.469506077,770003402.1680515,1.3307,37055.25,37055.25,0,,18184.69,"WETH",18870.56,"uSUI",0.6126775033,"0x5C45b0F48c326f79b56709d8F63CE2beE7697106","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,546825.51,14.4786,1877.29
88,"2025-05-01","CL200-WETH/BRETT","other",9553804.887062555,770003402.1680515,1.2407,36611.04,36611.04,0,,19276.76,"WETH",17334.28,"BRETT",0.6126775033,"0x4e829F8A5213c42535AB84AA40BD4aDCCE9cBa02","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,805774.22,21.3349,2847.63
88,"2025-05-01","CL200-AERO/cbBTC","aero",8157139.514900186,770003402.1680515,1.0594,27841.15,27841.15,0,,13481.87,"AERO",14359.28,"cbBTC",0.6126775033,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-fBOMB/cbBTC","other",7231743.387807433,770003402.1680515,0.9392,274.81,274.81,0,,274.81,"fBOMB",0,"cbBTC",0.6126775033,"0x3d36Cf85a0c275cF4894315a6c1D6C558D6d984C","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-WETH/USDC","bluechip",6869262.713971435,770003402.1680515,0.8921,24641.13,24635.2,5.93,USDC;AERO;OX;ZORA,12435.92,"WETH",12199.29,"USDC",0.6126775033,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,96525.04,2.5557,341.45,349413.88,9.2516,1192.73,337384.58,8.9331,1153.59
88,"2025-05-01","vAMM-WETH/LRDS","other",6681702.136553578,770003402.1680515,0.8677,24499.27,3695.24,20804.03,LRDS,1697.58,"WETH",1997.66,"LRDS",0.6126775033,"0x14f7Ce67e16c435C876AFF4092eb547584121312","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,405389.07,10.7337,1401.38
88,"2025-05-01","sAMM-WETH/msETH","bluechip",6442050.687381176,770003402.1680515,0.8366,21142.16,1142.97,19999.19,USDC,1142.97,"WETH",0,"msETH",0.6126775033,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,33235.37,0.8800,108.52,0.00,0.0000,0.00
88,"2025-05-01","CL100-PROMPT/cbBTC","new",6146149.005420514,770003402.1680515,0.7982,21437.68,21437.68,0,,9178.49,"PROMPT",12259.19,"cbBTC",0.6126775033,"0x41D60eD9C8327EA0c6b16a44343c177E0402FeeA","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,212111.66,5.6162,715.16
88,"2025-05-01","CL200-WETH/SIGN","new",5901304.372213288,770003402.1680515,0.7664,5716.71,5716.71,0,,3216.39,"WETH",2500.32,"SIGN",0.6126775033,"0x8A7b72F8ff5299E493317D4430293894107af859","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL200-WETH/AAVE","other",5513150.320162607,770003402.1680515,0.716,18429.74,18429.74,0,,8772.63,"WETH",9657.11,"AAVE",0.6126775033,"0x4a79B0168296c0eF7b8F314973B82aD406a29f1B","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","sAMM-msUSD/USDC","stablecoin",5298263.430277189,770003402.1680515,0.6881,18487.49,617.53,17869.96,AERO,0,"msUSD",617.53,"USDC",0.6126775033,"0xcEFC8B799a8EE5D9b312aeca73262645D664AaF7","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,183921.03,4.8698,620.23
88,"2025-05-01","CL200-CLANKER/WETH","other",5247737.933724702,770003402.1680515,0.6815,17389.4,17389.4,0,,6996.23,"CLANKER",10393.17,"WETH",0.6126775033,"0xd23FE2DB317e1A96454a2D1c7e8fc0DbF19BB000","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","vAMM-cbBTC/CHAMP","other",5230791.955339084,770003402.1680515,0.6793,18619.56,367.84,18251.72,CHAMP,0,"cbBTC",367.84,"CHAMP",0.6126775033,"0x32450CEBe156B2Ca77Dd517e0182409d89b723Ff","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,235795.81,6.2433,803.14
88,"2025-05-01","vAMM-WETH/CHAMP","other",5136891.409248501,770003402.1680515,0.6671,18346.18,1061.25,17284.93,CHAMP,524.52,"WETH",536.73,"CHAMP",0.6126775033,"0x26029Ed89A19B919b5698F10cf776a4f4AEA1529","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,240490.87,6.3676,820.49
88,"2025-05-01","CL50-EURC/USDC","stablecoin",5134360.506747964,770003402.1680515,0.6668,15787.85,8602.08,7185.77,EURC;AERO;???,4102.68,"EURC",4499.39,"USDC",0.6126775033,"0xE846373C1a92B167b4E9cd5d8E4d6B1Db9E90EC7","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL100-WETH/B3","other",4625206.255394247,770003402.1680515,0.6007,16513.51,16513.51,0,,9018.2,"WETH",7495.31,"B3",0.6126775033,"0xB099C658e784b41EE435d48a8eb67e8f27285C93","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,215772.13,5.7131,736.04
88,"2025-05-01","vAMM-AERO/TAROT","other",4528453.9486815585,770003402.1680515,0.5881,14975.72,2722.17,12253.55,AERO,1229.35,"AERO",1492.82,"TAROT",0.6126775033,"0x7810F8f3253ced11e8c56C6C8497f3134055D44C","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
88,"2025-05-01","CL200-USDC/KLIMA","other",0,770003402.1680515,0,0,0,0,,0,"USDC",0,"KLIMA",0.6126775033,"0x2db199a5d0effae36236e13fdb62aa43eb3e14ec","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,3776782.19,100.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","CL100-WETH/USDC","bluechip",120821915.64296019,769724580.845634,15.6968,347269.54,347259.49,10.05,USDC;AERO,174689.68,"WETH",172569.8,"USDC",0.6072061833,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,1547298.61,40.9687,4391.05,1513239.73,40.0669,4295.59,0.00,0.0000,0.00
87,"2025-04-24","vAMM-USDC/AERO","aero",71784547.02561007,769724580.845634,9.326,118883.86,118834.48,49.38,USDC;AERO;???,55384.76,"USDC",63449.72,"AERO",0.6072061833,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","CL100-USDC/cbBTC","bluechip",71034185.46482198,769724580.845634,9.2285,202959.8,202959.8,0,,103591.14,"USDC",99368.65,"cbBTC",0.6072061833,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,904310.28,23.9439,2551.33,676485.99,17.9117,1914.63,0.00,0.0000,0.00
87,"2025-04-24","CL100-WETH/cbBTC","bluechip",64458369.71632836,769724580.845634,8.3742,184868.53,184868.53,0,,98762.88,"WETH",86105.65,"cbBTC",0.6072061833,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,823702.59,21.8096,2332.60,736920.95,19.5119,2089.62,0.00,0.0000,0.00
87,"2025-04-24","CL1-WETH/superOETHb","bluechip",27834052.461414155,769724580.845634,3.6161,80943.93,185.51,80758.42,AERO,60.49,"WETH",125.02,"superOETHb",0.6072061833,"0x6446021F4E396dA3df4235C62537431372195D38","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,360654.81,9.5493,1035.40,514144.23,13.6133,1468.06,0.00,0.0000,0.00
87,"2025-04-24","CL200-VIRTUAL/WETH","other",27592800.479523543,769724580.845634,3.5848,84560.02,60271.77,24288.25,AERO,38235.32,"VIRTUAL",22036.45,"WETH",0.6072061833,"0xC200F21EfE67c7F41B81A854c26F9cdA80593065","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","vAMM-WETH/VVV","other",17632556.35538061,769724580.845634,2.2908,53566.21,22129.18,31437.03,VVV,9050.9,"WETH",13078.29,"VVV",0.6072061833,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","vAMM-WETH/WELL","other",13459130.965378651,769724580.845634,1.7486,16701.99,12152.79,4549.2,WELL,7039,"WETH",5113.79,"WELL",0.6072061833,"0x89D0F320ac73dd7d9513FFC5bc58D1161452a657","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","CL2000-USDC/cbBTC","bluechip",12168035.59470648,769724580.845634,1.5808,14788.75,14788.75,0,,7490.01,"USDC",7298.73,"cbBTC",0.6072061833,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","CL200-WETH/HEU","other",10711418.120346088,769724580.845634,1.3916,30804.88,15624.73,15180.15,AERO,7924.32,"WETH",7700.4,"HEU",0.6072061833,"0x7C42dD1556754Be827E187cE0870e70c5E571f35","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","vAMM-WETH/USDC","bluechip",10590224.97255705,769724580.845634,1.3758,31604.16,31557.12,47.04,WETH;USDC;AERO,15225.77,"WETH",16331.36,"USDC",0.6072061833,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,140815.90,3.7285,414.72,335991.29,8.8962,971.86,0.00,0.0000,0.00
87,"2025-04-24","CL200-WETH/BRETT","other",10343917.85968256,769724580.845634,1.3438,35014.16,35014.16,0,,15460.32,"WETH",19553.84,"BRETT",0.6072061833,"0x4e829F8A5213c42535AB84AA40BD4aDCCE9cBa02","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,561760.73,14.8741,1803.61
87,"2025-04-24","CL200-WETH/uSUI","other",10266937.434454637,769724580.845634,1.3338,34321.15,29767.1,4554.05,AERO,11513.01,"WETH",18254.09,"uSUI",0.6072061833,"0x5C45b0F48c326f79b56709d8F63CE2beE7697106","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,490025.69,12.9747,1563.48
87,"2025-04-24","vAMM-VIRTUAL/WETH","other",8990300.559201058,769724580.845634,1.168,28944.18,28944.18,0,,19360.18,"VIRTUAL",9584,"WETH",0.6072061833,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,253616.43,6.7151,794.11
87,"2025-04-24","CL200-WETH/AIXBT","other",8698561.54292622,769724580.845634,1.1301,28768.81,22089.54,6679.27,AERO,8893.12,"WETH",13196.42,"AIXBT",0.6072061833,"0x22A52bB644f855ebD5ca2edB643FF70222D70C31","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,366546.31,9.7053,1163.26
87,"2025-04-24","CL50-wBLT/USDC","other",7976784.614559701,769724580.845634,1.0363,23753.58,23753.58,0,,3986.4,"wBLT",19767.19,"USDC",0.6072061833,"0x7cE345561E1690445eEfA0dB04F59d64b65598A8","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
87,"2025-04-24","vAMM-VIRTUAL/cbBTC","other",7477300.649295471,769724580.845634,0.9714,25169.78,25169.78,0,,16882.14,"VIRTUAL",8287.64,"cbBTC",0.6072061833,"0xb909F567c5c2Bb1A4271349708CC4637D7318b4A","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,384109.19,10.1703,1229.80
87,"2025-04-24","sAMM-WETH/msETH","bluechip",7256540.320831825,769724580.845634,0.9427,20255.77,668.51,19587.26,AERO,668.51,"WETH",0,"msETH",0.6072061833,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",3776782.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
